ApplicationID,SubmissionDate,ApplicantType,Country,Age,ApplicationType,DocumentStatus,PaymentStatus,PaymentAmount,PaymentMethod,PaymentDate,PaymentQuarter,ProcessingStage,DaysToProcess,DataCheckStatus,MissingInfoFlag,AssignedTeam
APP-100720,2025-09-09 11:04:22.847060,International,USA,58.0,FQ RESTO,Complete,Paid,235.0,Bank Transfer,2025-09-15 11:04:22.847060,Q3,In Review,17,Pass,No,Team A
APP-100721,2024-08-13 11:04:22.847060,UK,United Kingdom,53.0,Fully Qualified,Complete,Paid,141.0,PayPal,2024-08-31 11:04:22.847060,Q3,Withdrawn,0,Pass,No,Team A
APP-100722,2025-01-27 11:04:22.847060,UK,United Kingdom,51.0,Student Registration,Incomplete,Pending,35.0,Bank Transfer,2025-01-31 11:04:22.847060,Q1,Submitted,0,Pass,Yes,Team B
APP-100723,2025-02-27 11:04:22.847060,International,Canada,53.0,BD RESTO,Complete,Pending,520.0,PayPal,2025-03-23 11:04:22.847060,Q1,Completed,12,Pass,No,Team A
APP-100724,2024-12-21 11:04:22.847060,UK,United Kingdom,19.0,FQ RESTO,Complete,Paid,470.0,Bank Transfer,2025-01-16 11:04:22.847060,Q1,Completed,16,Pass,No,Team A
APP-100725,2025-08-11 11:04:22.847060,International,Germany,32.0,FQ RESTO,Complete,Pending,235.0,Bank Transfer,2025-09-02 11:04:22.847060,Q3,In Review,13,Fail,No,Team B
APP-100726,2024-09-27 11:04:22.847060,UK,United Kingdom,51.0,Fully Qualified,Incomplete,Paid,70.5,PayPal,2024-10-23 11:04:22.847060,Q4,In Review,6,Pass,Yes,Team B
APP-100727,2025-01-18 11:04:22.847060,International,India,53.0,FQ RESTO,Incomplete,Unpaid,0.0,Bank Transfer,,,In Review,12,Pass,Yes,Team B
APP-100728,2024-11-01 11:04:22.847060,UK,United Kingdom,23.0,Student Registration,Complete,Paid,35.0,PayPal,2024-11-13 11:04:22.847060,Q4,In Review,11,Pass,No,Team B
APP-100729,2025-03-01 11:04:22.847060,UK,United Kingdom,56.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-03-30 11:04:22.847060,Q1,Completed,8,Pass,No,Team C
APP-100730,2024-10-25 11:04:22.847060,UK,United Kingdom,59.0,Body Corporate,Complete,Paid,100.0,PayPal,2024-10-27 11:04:22.847060,Q4,Submitted,0,Pass,No,Team C
APP-100731,2024-08-14 11:04:22.847060,International,Germany,29.0,Student Registration,Complete,Paid,35.0,PayPal,2024-08-23 11:04:22.847060,Q3,Submitted,0,Pass,No,Team B
APP-100732,2024-08-02 11:04:22.847060,International,Australia,20.0,Fully Qualified,Incomplete,Paid,141.0,Bank Transfer,2024-08-07 11:04:22.847060,Q3,Submitted,0,Pass,Yes,Team A
APP-100733,2024-11-18 11:04:22.847060,UK,United Kingdom,35.0,Body Corporate,Complete,Paid,100.0,PayPal,2024-12-06 11:04:22.847060,Q4,In Review,3,Pass,No,Team B
APP-100734,2025-04-12 11:04:22.847060,UK,United Kingdom,57.0,Fully Qualified,Complete,Paid,211.5,Bank Transfer,2025-04-19 11:04:22.847060,Q2,Completed,3,Pass,No,Team B
APP-100735,2025-03-24 11:04:22.847060,International,Germany,38.0,Student Registration,Complete,Pending,35.0,PayPal,2025-04-11 11:04:22.847060,Q2,Submitted,0,Pass,No,Team A
APP-100736,2025-08-25 11:04:22.847060,UK,United Kingdom,32.0,Student Registration,Incomplete,Paid,35.0,Bank Transfer,2025-09-20 11:04:22.847060,Q3,Completed,7,Fail,Yes,Team C
APP-100737,2024-10-07 11:04:22.847060,International,Nigeria,50.0,Fully Qualified,Complete,Paid,70.5,PayPal,2024-11-03 11:04:22.847060,Q4,In Review,6,Pass,No,Team B
APP-100738,2025-09-24 11:04:22.847060,UK,United Kingdom,52.0,Fully Qualified,Complete,Paid,70.5,Bank Transfer,2025-10-06 11:04:22.847060,Q4,Submitted,0,Pass,No,Team B
APP-100739,2025-04-09 11:04:22.847060,UK,United Kingdom,43.0,BD RESTO,Complete,Pending,390.0,Bank Transfer,2025-04-30 11:04:22.847060,Q2,Completed,16,Pass,No,Team C
APP-100740,2025-07-19 11:04:22.847060,UK,United Kingdom,25.0,BD RESTO,Incomplete,Paid,260.0,PayPal,2025-08-16 11:04:22.847060,Q3,Submitted,0,Pass,Yes,Team C
APP-100741,2025-03-07 11:04:22.847060,UK,United Kingdom,53.0,Fully Qualified,Complete,Unpaid,0.0,PayPal,,,Completed,4,Fail,No,Team A
APP-100742,2025-10-27 11:04:22.847060,International,Germany,47.0,FQ RESTO,Complete,Pending,117.5,Bank Transfer,2025-11-13 11:04:22.847060,Q4,Completed,13,Pass,No,Team C
APP-100743,2025-10-20 11:04:22.847060,UK,United Kingdom,40.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-10-30 11:04:22.847060,Q4,In Review,2,Pass,No,Team C
APP-100744,2025-08-24 11:04:22.847060,UK,United Kingdom,59.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-09-05 11:04:22.847060,Q3,Submitted,0,Fail,No,Team C
APP-100745,2024-08-23 11:04:22.847060,International,Brazil,10.0,FQ RESTO,Complete,Paid,235.0,Bank Transfer,2024-09-16 11:04:22.847060,Q3,In Review,11,Pass,No,Team A
APP-100746,2024-07-12 11:04:22.847060,UK,United Kingdom,31.0,Fully Qualified,Complete,Paid,141.0,Bank Transfer,2024-08-04 11:04:22.847060,Q3,Submitted,0,Pass,No,Team C
APP-100747,2025-08-18 11:04:22.847060,UK,United Kingdom,19.0,STUDENT RESTO,Complete,Pending,35.0,PayPal,2025-08-22 11:04:22.847060,Q3,Submitted,0,Pass,No,Team C
APP-100748,2025-04-28 11:04:22.847060,International,Brazil,54.0,Fully Qualified,Complete,Unpaid,0.0,Bank Transfer,,,In Review,5,Pass,No,Team A
APP-100749,2025-02-13 11:04:22.847060,UK,United Kingdom,22.0,BD RESTO,Complete,Paid,520.0,PayPal,2025-03-10 11:04:22.847060,Q1,In Review,10,Pass,No,Team C
APP-100750,2024-06-28 11:04:22.847060,UK,United Kingdom,55.0,,Incomplete,Paid,141.0,PayPal,2024-07-20 11:04:22.847060,Q3,Completed,6,Fail,Yes,Team C
APP-100751,2024-09-03 11:04:22.847060,International,Canada,,Fully Qualified,Complete,Pending,141.0,Bank Transfer,2024-09-26 11:04:22.847060,Q3,Completed,4,Fail,No,Team A
APP-100752,2025-01-22 11:04:22.847060,UK,United Kingdom,31.0,Fully Qualified,Incomplete,Paid,282.0,Bank Transfer,2025-01-24 11:04:22.847060,Q1,Completed,7,Pass,Yes,Team B
APP-100753,2024-06-23 11:04:22.847060,UK,United Kingdom,56.0,BD RESTO,Complete,Paid,260.0,Bank Transfer,2024-07-09 11:04:22.847060,Q3,Submitted,0,Pass,No,Team A
APP-100754,2025-03-04 11:04:22.847060,UK,United Kingdom,42.0,Fully Qualified,Complete,Paid,282.0,Bank Transfer,2025-03-27 11:04:22.847060,Q1,Submitted,0,Pass,No,Team C
APP-100755,2024-07-13 11:04:22.847060,International,China,37.0,STUDENT RESTO,Complete,Paid,35.0,PayPal,2024-07-24 11:04:22.847060,Q3,Completed,12,Fail,No,Team C
APP-100756,2024-11-28 11:04:22.847060,UK,United Kingdom,19.0,Student Registration,Complete,Pending,35.0,Bank Transfer,2024-11-29 11:04:22.847060,Q4,Completed,7,Pass,No,Team C
APP-100757,2025-09-26 11:04:22.847060,UK,United Kingdom,56.0,Student Registration,Complete,Paid,35.0,PayPal,2025-09-29 11:04:22.847060,Q3,Completed,6,Pass,No,Team A
APP-100758,2025-11-15 11:04:22.847060,International,Brazil,23.0,Fully Qualified,Complete,Paid,-20.0,Bank Transfer,2025-11-28 11:04:22.847060,Q4,In Review,10,Pass,No,Team C
APP-100759,2025-08-28 11:04:22.847060,International,Pakistan,34.0,Body Corporate,Complete,Unpaid,0.0,Bank Transfer,,,Completed,6,Pass,No,Team C
APP-100760,2025-03-13 11:04:22.847060,UK,United Kingdom,42.0,FQ RESTO,Incomplete,Paid,470.0,Bank Transfer,2025-03-20 11:04:22.847060,Q1,Completed,14,Pass,Yes,Team A
APP-100761,2024-12-04 11:04:22.847060,UK,United Kingdom,45.0,Fully Qualified,Complete,Pending,70.5,Bank Transfer,2024-12-30 11:04:22.847060,Q4,In Review,7,Pass,No,Team B
APP-100762,2025-08-22 11:04:22.847060,UK,United Kingdom,19.0,Body Corporate,,Paid,200.0,Bank Transfer,2025-08-24 11:04:22.847060,Q3,In Review,10,Pass,Yes,Team B
APP-100763,2025-10-18 11:04:22.847060,International,China,52.0,Fully Qualified,Complete,Paid,70.5,Bank Transfer,2025-10-28 11:04:22.847060,Q4,Completed,7,Pass,No,Team C
APP-100764,2024-09-03 11:04:22.847060,UK,United Kingdom,54.0,Body Corporate,Complete,Unpaid,0.0,PayPal,,,In Review,11,Pass,No,Team A
APP-100765,2025-09-26 11:04:22.847060,UK,United Kingdom,22.0,FQ RESTO,Complete,Paid,117.5,PayPal,2025-10-15 11:04:22.847060,Q4,In Review,12,Pass,No,Team C
APP-100766,2025-05-24 11:04:22.847060,International,Germany,18.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-06-17 11:04:22.847060,Q2,Completed,3,Fail,No,Team A
APP-100767,2025-07-25 11:04:22.847060,International,Germany,57.0,Fully Qualified,Complete,Paid,141.0,Bank Transfer,2025-08-13 11:04:22.847060,Q3,Completed,9,Pass,No,Team A
APP-100768,2025-05-09 11:04:22.847060,UK,United Kingdom,29.0,STUDENT RESTO,Complete,Paid,35.0,Bank Transfer,2025-06-08 11:04:22.847060,Q2,In Review,11,Pass,No,Team B
APP-100769,2025-04-26 11:04:22.847060,International,Pakistan,53.0,FQ RESTO,Complete,Paid,352.5,Bank Transfer,2025-05-15 11:04:22.847060,Q2,In Review,16,Pass,No,Team B
APP-100770,2024-09-17 11:04:22.847060,UK,United Kingdom,40.0,Body Corporate,Complete,Pending,200.0,Bank Transfer,2024-09-29 11:04:22.847060,Q3,Submitted,0,Pass,No,Team A
APP-100771,2024-11-13 11:04:22.847060,International,USA,48.0,Fully Qualified,Complete,Unpaid,,Bank Transfer,,,Completed,6,Pass,No,Team C
APP-100772,2025-05-05 11:04:22.847060,UK,,28.0,Student Registration,Incomplete,Unpaid,0.0,Bank Transfer,,,In Review,5,Fail,Yes,Team B
APP-100773,2025-07-28 11:04:22.847060,UK,United Kingdom,27.0,Fully Qualified,Incomplete,Paid,141.0,Bank Transfer,2025-08-21 11:04:22.847060,Q3,Withdrawn,0,Pass,Yes,Team C
APP-100774,2025-10-22 11:04:22.847060,International,Canada,20.0,FQ RESTO,Complete,Paid,117.5,Bank Transfer,2025-11-01 11:04:22.847060,Q4,In Review,12,Pass,No,Team B
APP-100775,2025-03-24 11:04:22.847060,UK,United Kingdom,31.0,Body Corporate,Complete,Paid,400.0,Bank Transfer,2025-03-24 11:04:22.847060,Q1,In Review,2,Pass,No,Team B
APP-100776,2025-07-17 11:04:22.847060,UK,United Kingdom,33.0,Student Registration,Complete,Pending,35.0,PayPal,2025-08-06 11:04:22.847060,Q3,Completed,3,Fail,No,Team C
APP-100777,2024-07-09 11:04:22.847060,International,Pakistan,27.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2024-07-17 11:04:22.847060,Q3,Completed,4,Pass,No,Team B
APP-100778,2025-09-10 11:04:22.847060,International,Brazil,46.0,Student Registration,Incomplete,Paid,35.0,Bank Transfer,2025-10-05 11:04:22.847060,Q4,In Review,9,Pass,Yes,Team B
APP-100779,2024-08-31 11:04:22.847060,UK,United Kingdom,27.0,Student Registration,Complete,Pending,35.0,Bank Transfer,2024-09-14 11:04:22.847060,Q3,In Review,2,Pass,No,Team C
APP-100780,2025-04-20 11:04:22.847060,International,India,29.0,Student Registration,Complete,Paid,35.0,PayPal,2025-05-05 11:04:22.847060,Q2,Withdrawn,0,Pass,No,Team B
APP-100781,2025-02-15 11:04:22.847060,UK,United Kingdom,47.0,Fully Qualified,Complete,Paid,282.0,PayPal,2025-02-22 11:04:22.847060,Q1,Submitted,0,Pass,No,Team B
APP-100782,2025-04-29 11:04:22.847060,UK,United Kingdom,58.0,Student Registration,Complete,Unpaid,0.0,PayPal,,,Completed,9,,No,Team B
APP-100783,2024-09-28 11:04:22.847060,UK,United Kingdom,18.0,Student Registration,Complete,Unpaid,0.0,Bank Transfer,,,Submitted,0,Pass,No,Team C
APP-100784,2025-07-20 11:04:22.847060,UK,United Kingdom,22.0,Fully Qualified,Incomplete,Paid,141.0,Bank Transfer,2025-07-31 11:04:22.847060,Q3,Completed,9,Pass,Yes,Team A
APP-100785,2025-11-10 11:04:22.847060,International,India,37.0,Student Registration,Complete,Paid,35.0,PayPal,2025-11-27 11:04:22.847060,Q4,Completed,9,Pass,No,Team C
APP-100786,2024-06-03 11:04:22.847060,UK,United Kingdom,25.0,Student Registration,Complete,Unpaid,0.0,Bank Transfer,,,In Review,10,Fail,No,Team A
APP-100787,2025-09-18 11:04:22.847060,UK,United Kingdom,29.0,Fully Qualified,Incomplete,Paid,70.5,Bank Transfer,2025-10-18 11:04:22.847060,Q4,Completed,3,Pass,Yes,Team B
APP-100788,2025-07-30 11:04:22.847060,UK,United Kingdom,18.0,Student Registration,Complete,Paid,35.0,PayPal,2025-08-11 11:04:22.847060,Q3,Submitted,0,Pass,No,Team A
APP-100789,2024-07-27 11:04:22.847060,International,USA,37.0,Fully Qualified,Complete,Paid,141.0,Bank Transfer,2024-08-09 11:04:22.847060,Q3,In Review,9,Pass,No,Team C
APP-100790,2024-12-11 11:04:22.847060,UK,United Kingdom,45.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2024-12-16 11:04:22.847060,Q4,Completed,4,Pass,No,Team C
APP-100791,2025-11-14 11:04:22.847060,UK,United Kingdom,54.0,BD RESTO,Complete,Paid,130.0,Bank Transfer,2025-12-05 11:04:22.847060,Q4,In Review,15,Pass,No,Team B
APP-100792,2025-06-07 11:04:22.847060,UK,United Kingdom,54.0,STUDENT RESTO,Incomplete,Paid,35.0,Bank Transfer,2025-06-25 11:04:22.847060,Q2,Completed,11,Pass,Yes,Team A
APP-100793,2025-10-25 11:04:22.847060,UK,United Kingdom,29.0,BD RESTO,Complete,Paid,130.0,Bank Transfer,2025-11-15 11:04:22.847060,Q4,Submitted,0,Fail,No,Team B
APP-100794,2025-08-28 11:04:22.847060,UK,United Kingdom,54.0,Fully Qualified,Incomplete,Paid,141.0,PayPal,2025-09-09 11:04:22.847060,Q3,Submitted,0,Pass,Yes,Team B
APP-100795,2024-07-24 11:04:22.847060,International,Pakistan,45.0,FQ RESTO,Complete,Unpaid,0.0,PayPal,,,Submitted,0,Pass,No,Team C
APP-100796,2024-12-27 11:04:22.847060,International,India,32.0,Body Corporate,Incomplete,Pending,100.0,Bank Transfer,2024-12-29 11:04:22.847060,Q4,Submitted,0,Pass,Yes,Team A
APP-100797,2025-03-02 11:04:22.847060,UK,United Kingdom,23.0,Student Registration,Complete,Pending,35.0,PayPal,2025-03-26 11:04:22.847060,Q1,In Review,6,Pass,No,Team A
APP-100798,2024-10-14 11:04:22.847060,International,Canada,37.0,Fully Qualified,Incomplete,Paid,70.5,Bank Transfer,2024-11-02 11:04:22.847060,Q4,Completed,5,Pass,Yes,Team A
APP-100799,2025-03-23 11:04:22.847060,International,France,31.0,FQ RESTO,Complete,Paid,352.5,Bank Transfer,2025-04-01 11:04:22.847060,Q2,Completed,17,Pass,No,Team A
APP-100696,2025-08-29 11:04:22.847060,UK,United Kingdom,39.0,FQ RESTO,Incomplete,Pending,235.0,PayPal,2025-09-26 11:04:22.847060,Q3,Withdrawn,0,Pass,Yes,Team C
APP-100667,2025-10-17 11:04:22.847060,UK,United Kingdom,37.0,Body Corporate,Complete,Paid,100.0,PayPal,2025-10-29 11:04:22.847060,Q4,Completed,7,Pass,No,Team B
APP-100063,2024-11-16 11:04:22.847060,UK,United Kingdom,40.0,Student Registration,Incomplete,Paid,35.0,PayPal,2024-11-16 11:04:22.847060,Q4,Completed,8,Pass,Yes,Team C
APP-100533,2025-02-15 11:04:22.847060,UK,United Kingdom,34.0,Body Corporate,Complete,Paid,400.0,Bank Transfer,2025-02-25 11:04:22.847060,Q1,Completed,7,Pass,No,Team B
APP-100066,2025-03-05 11:04:22.847060,UK,United Kingdom,47.0,Student Registration,Complete,Paid,35.0,PayPal,2025-03-12 11:04:22.847060,Q1,Completed,7,Pass,No,Team B
APP-100621,2025-10-02 11:04:22.847060,UK,United Kingdom,34.0,Body Corporate,Complete,Paid,9999.0,PayPal,2025-11-01 11:04:22.847060,Q4,Completed,6,Pass,No,Team C
APP-100346,2025-01-15 11:04:22.847060,UK,United Kingdom,21.0,STUDENT RESTO,Complete,Paid,35.0,Bank Transfer,2025-01-28 11:04:22.847060,Q1,In Review,17,Pass,No,Team C
APP-100490,2024-12-30 11:04:22.847060,UK,United Kingdom,49.0,Body Corporate,Complete,Pending,400.0,PayPal,2025-01-22 11:04:22.847060,Q1,Submitted,0,Pass,No,Team C
APP-100760,2025-03-13 11:04:22.847060,UK,United Kingdom,42.0,FQ RESTO,Incomplete,Paid,470.0,Bank Transfer,2025-03-20 11:04:22.847060,Q1,Completed,16,Pass,Yes,Team A
APP-100456,2025-10-31 11:04:22.847060,UK,United Kingdom,22.0,FQ RESTO,Complete,Pending,117.5,PayPal,2025-11-03 11:04:22.847060,Q4,In Review,16,Pass,No,Team C
APP-100710,2024-11-09 11:04:22.847060,International,China,38.0,FQ RESTO,Complete,Unpaid,0.0,Bank Transfer,,,Completed,10,Pass,No,Team C
APP-100470,2024-08-20 11:04:22.847060,UK,United Kingdom,46.0,Fully Qualified,Complete,Pending,141.0,Bank Transfer,2024-08-27 11:04:22.847060,Q3,Completed,3,Pass,No,Team C
APP-100029,2024-09-14 11:04:22.847060,UK,United Kingdom,43.0,BD RESTO,Complete,Unpaid,0.0,PayPal,,,Submitted,0,Pass,No,Team C
APP-100305,2025-05-09 11:04:22.847060,International,China,54.0,Student Registration,Incomplete,Paid,35.0,Bank Transfer,2025-05-30 11:04:22.847060,Q2,Completed,7,Pass,Yes,Team B
APP-100454,2025-04-22 11:04:22.847060,UK,United Kingdom,55.0,Fully Qualified,Complete,Unpaid,0.0,Bank Transfer,,,Completed,9,Pass,No,Team C
APP-100494,2025-06-26 11:04:22.847060,UK,United Kingdom,47.0,Fully Qualified,Complete,Paid,141.0,PayPal,2025-07-06 11:04:22.847060,Q3,Completed,7,Pass,No,Team A
APP-100571,2025-05-23 11:04:22.847060,International,Germany,33.0,Student Registration,Complete,Paid,35.0,PayPal,2025-06-19 11:04:22.847060,Q2,In Review,8,Fail,No,
APP-100719,2025-03-18 11:04:22.847060,International,Canada,49.0,Student Registration,Complete,Paid,35.0,Bank Transfer,2025-04-17 11:04:22.847060,Q2,Completed,4,Pass,No,Team B
APP-100540,2024-08-11 11:04:22.847060,International,China,46.0,Student Registration,Complete,Paid,35.0,PayPal,2024-09-03 11:04:22.847060,Q3,Completed,3,Pass,No,Team A
APP-100232,2024-07-31 11:04:22.847060,UK,United Kingdom,26.0,STUDENT RESTO,Complete,Paid,35.0,Bank Transfer,2024-08-28 11:04:22.847060,Q3,In Review,16,Pass,No,Team B
APP-100747,2025-08-18 11:04:22.847060,UK,United Kingdom,19.0,STUDENT RESTO,Complete,Pending,35.0,PayPal,2025-08-22 11:04:22.847060,Q3,Submitted,0,Pass,No,Team C
APP-100267,2025-09-14 11:04:22.847060,International,India,42.0,Body Corporate,Complete,Pending,100.0,Bank Transfer,2025-10-01 11:04:22.847060,Q4,Submitted,0,Pass,No,Team B
APP-100386,2025-08-17 11:04:22.847060,UK,United Kingdom,34.0,Fully Qualified,Complete,Paid,141.0,Bank Transfer,2025-09-13 11:04:22.847060,Q3,Submitted,0,Pass,No,Team C
APP-100253,2025-11-19 11:04:22.847060,UK,United Kingdom,33.0,Student Registration,Complete,Unpaid,0.0,Bank Transfer,,,Completed,3,Pass,No,Team A
APP-100333,2024-11-30 11:04:22.847060,UK,United Kingdom,46.0,Body Corporate,Complete,Unpaid,0.0,PayPal,,,Completed,5,Pass,No,Team C
